date,temperature,humidity,luminosity
2019-11-27 16:54:45.297,24.2,34.1,97
2019-11-27 16:54:43.024,24.2,34.3,97
2019-11-27 16:54:40.749,24.2,34.3,97
2019-11-27 16:54:38.473,24.2,34.0,97
2019-11-27 16:54:36.199,24.2,33.7,97
2019-11-27 16:54:33.927,24.2,33.0,81
2019-11-27 16:54:31.652,24.2,32.9,83
2019-11-27 16:54:29.380,24.2,32.7,94
2019-11-27 16:54:27.103,24.2,32.4,87
2019-11-27 16:54:24.829,24.2,31.8,95
2019-11-27 16:54:22.556,24.2,31.1,96
2019-11-27 16:54:20.283,24.2,31.1,111
2019-11-27 16:54:18.010,24.2,31.1,111
2019-11-27 16:54:15.737,24.2,31.1,111
2019-11-27 16:54:13.460,24.2,31.1,111
2019-11-27 16:54:11.187,24.2,31.1,108
2019-11-27 16:54:08.913,24.2,31.1,101
2019-11-27 16:54:06.640,24.2,31.1,100
2019-11-27 16:54:04.362,24.2,31.1,103
2019-11-27 16:54:02.089,24.2,31.1,102
2019-11-27 16:53:59.816,24.2,31.1,107
2019-11-27 16:53:57.542,24.2,31.1,107
2019-11-27 16:53:55.270,24.1,31.1,106
2019-11-27 16:53:52.992,24.2,31.1,106
2019-11-27 16:53:50.719,24.1,31.1,106
2019-11-27 16:53:48.446,24.1,31.1,106
2019-11-27 16:53:46.172,24.2,31.1,107
2019-11-27 16:53:43.895,24.2,31.1,105
2019-11-27 16:53:41.622,24.2,31.0,100
2019-11-27 16:53:39.348,24.2,31.0,95
2019-11-27 16:53:37.076,24.2,31.0,97
2019-11-27 16:53:34.799,24.2,31.0,98
2019-11-27 16:53:32.526,24.2,31.0,99
2019-11-27 16:53:30.252,24.2,31.0,104
2019-11-27 16:53:27.979,24.2,31.1,104
2019-11-27 16:53:25.706,24.2,31.1,103
2019-11-27 16:53:23.432,24.2,31.1,106
2019-11-27 16:53:21.155,24.2,31.1,106
2019-11-27 16:53:18.881,24.2,31.1,105
2019-11-27 16:53:16.608,24.2,31.1,107
2019-11-27 16:53:14.336,24.2,31.1,107
2019-11-27 16:53:12.059,24.2,31.1,106
2019-11-27 16:53:09.786,24.2,31.1,105
2019-11-27 16:53:07.513,24.2,31.1,100
2019-11-27 16:53:05.240,24.2,31.1,107
2019-11-27 16:53:02.966,24.2,31.1,107
2019-11-27 16:53:00.689,24.2,31.1,109
2019-11-27 16:52:58.416,24.2,31.1,109
2019-11-27 16:52:56.142,24.2,31.0,109
2019-11-27 16:52:53.869,24.2,31.0,110
2019-11-27 16:52:51.592,24.2,31.0,110
2019-11-27 16:52:49.318,24.2,31.1,109
2019-11-27 16:52:47.045,24.2,31.1,110
2019-11-27 16:52:44.773,24.2,31.0,110
2019-11-27 16:52:42.499,24.2,31.0,109
2019-11-27 16:52:40.222,24.2,31.0,110
2019-11-27 16:52:37.949,24.2,31.0,107
2019-11-27 16:52:35.676,24.2,31.0,105
2019-11-27 16:52:33.402,24.2,31.0,103
2019-11-27 16:52:31.129,24.2,31.0,103
2019-11-27 16:52:28.852,24.2,31.0,103
2019-11-27 16:52:26.577,24.2,31.0,105
2019-11-27 16:52:24.305,24.2,31.0,104
2019-11-27 16:52:22.032,24.2,31.0,103
2019-11-27 16:52:19.758,24.2,31.0,102
2019-11-27 16:52:17.481,24.2,31.0,101
2019-11-27 16:52:15.209,24.2,31.0,101
2019-11-27 16:52:12.935,24.2,31.0,102
