date,temperature,humidity,luminosity
2019-11-27 16:06:18.995,25.1,30.2,118
2019-11-27 16:06:21.266,25.2,30.3,118
2019-11-27 16:06:23.541,25.1,30.3,118
2019-11-27 16:06:25.814,25.1,30.3,119
2019-11-27 16:06:28.091,25.1,30.3,118
2019-11-27 16:06:30.365,25.1,30.3,118
2019-11-27 16:06:32.638,25.1,30.3,118
2019-11-27 16:06:34.911,25.1,30.3,118
2019-11-27 16:06:37.187,25.1,30.3,118
2019-11-27 16:06:39.461,25.2,30.4,118
2019-11-27 16:06:41.735,25.1,30.4,117
2019-11-27 16:06:44.008,25.1,30.4,116
2019-11-27 16:06:46.282,25.1,30.4,118
2019-11-27 16:06:48.558,25.1,30.4,118
2019-11-27 16:06:50.832,25.1,30.4,117
2019-11-27 16:06:53.106,25.2,30.4,117
2019-11-27 16:06:55.378,25.1,30.5,117
2019-11-27 16:06:57.655,25.1,30.5,117
2019-11-27 16:06:59.927,25.1,30.5,117
2019-11-27 16:07:02.202,25.1,30.6,116
2019-11-27 16:07:04.475,25.1,30.6,116
2019-11-27 16:07:06.752,25.1,30.6,116
2019-11-27 16:07:09.025,25.1,30.6,116
2019-11-27 16:07:11.298,25.1,30.6,115
2019-11-27 16:07:13.571,25.1,30.6,115
2019-11-27 16:07:15.850,25.1,30.6,115
2019-11-27 16:07:18.123,25.1,30.6,114
2019-11-27 16:07:20.396,25.1,30.5,116
2019-11-27 16:07:22.670,25.1,30.5,115
2019-11-27 16:07:24.942,25.1,30.5,115
2019-11-27 16:07:27.218,25.1,30.5,115
2019-11-27 16:07:29.492,25.1,30.5,115
2019-11-27 16:07:31.766,25.1,30.5,116
2019-11-27 16:07:34.039,25.1,30.6,116
2019-11-27 16:07:36.316,25.1,30.6,116
2019-11-27 16:07:38.590,25.1,30.5,117
2019-11-27 16:07:40.862,25.1,30.5,118
2019-11-27 16:07:43.136,25.1,30.6,118
2019-11-27 16:07:45.413,25.1,30.6,118
2019-11-27 16:07:47.686,25.1,30.6,117
2019-11-27 16:07:49.960,25.1,30.6,117
2019-11-27 16:07:52.233,25.1,30.6,117
2019-11-27 16:07:54.511,25.0,30.6,117
2019-11-27 16:07:56.784,25.1,30.6,117
2019-11-27 16:07:59.056,25.0,30.6,117
2019-11-27 16:08:01.331,25.0,30.6,117
2019-11-27 16:08:03.607,25.0,30.6,117
2019-11-27 16:08:05.879,25.0,30.6,117
2019-11-27 16:08:08.154,25.0,30.6,117
2019-11-27 16:08:10.427,25.0,30.6,117
2019-11-27 16:08:12.699,25.0,30.6,117
2019-11-27 16:08:14.977,25.0,30.6,117
2019-11-27 16:08:17.250,25.0,30.6,117
2019-11-27 16:08:19.523,25.0,30.6,117
2019-11-27 16:08:21.796,25.0,30.6,116
2019-11-27 16:08:24.074,25.0,30.6,116
2019-11-27 16:08:26.347,25.0,30.6,117
2019-11-27 16:08:28.620,25.0,30.7,105
2019-11-27 16:08:30.894,25.0,30.7,117
2019-11-27 16:08:33.167,25.0,30.6,117
2019-11-27 16:08:35.442,25.0,30.6,117
2019-11-27 16:08:37.717,25.0,30.6,117
2019-11-27 16:08:39.990,25.0,30.6,117
2019-11-27 16:08:42.263,25.0,30.7,117
2019-11-27 16:08:44.541,25.0,30.6,118
2019-11-27 16:08:46.814,25.0,30.6,115
2019-11-27 16:08:49.087,25.0,30.6,111
2019-11-27 16:08:51.360,25.0,30.5,117
2019-11-27 16:08:53.633,25.0,30.5,118
2019-11-27 16:08:55.911,25.0,30.4,118
2019-11-27 16:08:58.184,25.0,30.4,118
2019-11-27 16:09:00.457,25.0,30.4,117
2019-11-27 16:09:02.730,24.9,30.4,117
2019-11-27 16:09:05.007,25.0,30.3,116
2019-11-27 16:09:07.281,25.0,30.3,117
2019-11-27 16:09:09.554,24.9,30.3,116
2019-11-27 16:09:11.827,24.9,30.3,117
2019-11-27 16:09:14.101,24.9,30.3,117
2019-11-27 16:09:16.378,24.9,30.3,115
2019-11-27 16:09:18.651,24.9,30.3,116
2019-11-27 16:09:20.925,24.9,30.3,117
2019-11-27 16:09:23.198,25.0,30.3,117
2019-11-27 16:09:25.475,24.9,30.3,117
2019-11-27 16:09:27.749,24.9,30.3,117
2019-11-27 16:09:30.022,24.9,30.3,117
2019-11-27 16:09:32.294,24.9,30.4,117
2019-11-27 16:09:34.572,24.9,30.3,117
2019-11-27 16:09:36.845,24.9,30.3,117
2019-11-27 16:09:39.118,24.9,30.3,117
2019-11-27 16:09:41.391,24.9,30.3,117
2019-11-27 16:09:43.668,24.9,30.3,117
2019-11-27 16:09:45.942,24.9,30.4,117
2019-11-27 16:09:48.215,24.9,30.4,117
2019-11-27 16:09:50.488,24.9,30.4,117
2019-11-27 16:09:52.762,24.9,30.4,117
2019-11-27 16:09:55.039,24.9,30.4,117
2019-11-27 16:09:57.313,24.9,30.4,117
2019-11-27 16:09:59.586,24.9,30.4,117
2019-11-27 16:10:01.858,24.9,30.4,118
2019-11-27 16:10:04.131,24.9,30.4,118
2019-11-27 16:10:06.409,24.9,30.4,118
2019-11-27 16:10:08.682,24.9,30.4,117
2019-11-27 16:10:10.955,24.9,30.4,116
2019-11-27 16:10:13.230,24.9,30.4,116
2019-11-27 16:10:15.503,24.9,30.4,116
2019-11-27 16:10:17.780,24.9,30.4,116
2019-11-27 16:10:20.054,24.9,30.4,116
2019-11-27 16:10:22.327,24.9,30.4,116
2019-11-27 16:10:24.599,24.9,30.4,116
2019-11-27 16:10:26.874,24.9,30.4,116
2019-11-27 16:10:29.150,25.0,30.4,116
2019-11-27 16:10:31.423,24.9,30.5,116
2019-11-27 16:10:33.696,24.9,30.5,116
2019-11-27 16:10:35.970,25.0,30.5,117
2019-11-27 16:10:38.243,24.9,30.5,118
2019-11-27 16:10:40.521,24.9,30.5,117
2019-11-27 16:10:42.794,24.9,30.6,118
2019-11-27 16:10:45.067,24.9,30.5,118
2019-11-27 16:10:47.339,25.0,30.5,118
2019-11-27 16:10:49.618,24.9,30.5,117
2019-11-27 16:10:51.891,24.9,30.5,117
2019-11-27 16:10:54.163,24.9,30.6,118
2019-11-27 16:10:56.438,24.9,30.6,118
2019-11-27 16:10:58.710,24.9,30.6,118
2019-11-27 16:11:00.987,24.9,30.6,118
2019-11-27 16:11:03.260,24.9,30.6,118
2019-11-27 16:11:05.534,24.9,30.6,118
2019-11-27 16:11:07.806,24.9,30.7,118
2019-11-27 16:11:10.085,24.9,30.6,118
2019-11-27 16:11:12.357,24.9,30.6,118
2019-11-27 16:11:14.629,24.9,30.6,118
2019-11-27 16:11:16.904,24.9,30.7,118
2019-11-27 16:11:19.176,24.9,30.7,118
2019-11-27 16:11:21.454,24.9,30.7,118
2019-11-27 16:11:23.726,24.9,30.7,118
2019-11-27 16:11:26.001,24.9,30.7,118
2019-11-27 16:11:28.274,24.9,30.7,118
2019-11-27 16:11:30.550,24.9,30.7,118
2019-11-27 16:11:32.823,24.9,30.7,118
2019-11-27 16:11:35.097,24.9,30.7,118
2019-11-27 16:11:37.369,24.9,30.7,118
2019-11-27 16:11:39.648,24.9,30.7,118
2019-11-27 16:11:41.921,24.9,30.7,118
2019-11-27 16:11:44.194,24.9,30.7,118
2019-11-27 16:11:46.468,24.9,30.7,118
2019-11-27 16:11:48.744,24.9,30.7,116
2019-11-27 16:11:51.017,24.9,30.7,116
2019-11-27 16:11:53.292,24.9,30.7,116
2019-11-27 16:11:55.565,24.9,30.7,116
2019-11-27 16:11:57.838,24.9,30.7,116
2019-11-27 16:12:00.115,24.9,30.7,115
2019-11-27 16:12:02.388,24.9,30.7,115
2019-11-27 16:12:04.660,24.9,30.7,115
2019-11-27 16:12:06.934,24.9,30.7,117
2019-11-27 16:12:09.211,24.9,30.7,117
2019-11-27 16:12:11.485,24.9,30.7,117
2019-11-27 16:12:13.757,24.9,30.7,116
2019-11-27 16:12:16.030,24.9,30.7,116
2019-11-27 16:12:18.309,24.9,30.7,116
2019-11-27 16:12:20.582,24.9,30.7,115
2019-11-27 16:12:22.854,24.9,30.7,115
2019-11-27 16:12:25.129,24.9,30.7,115
2019-11-27 16:12:27.406,24.9,30.7,115
2019-11-27 16:12:29.679,24.9,30.7,116
2019-11-27 16:12:31.952,24.9,30.7,116
2019-11-27 16:12:34.225,24.9,30.7,116
2019-11-27 16:12:36.502,24.9,30.7,115
2019-11-27 16:12:38.776,24.9,30.7,116
2019-11-27 16:12:41.048,24.9,30.7,116
2019-11-27 16:12:43.322,24.9,30.8,115
2019-11-27 16:12:45.596,24.9,30.8,115
2019-11-27 16:12:47.873,24.9,30.8,115
2019-11-27 16:12:50.146,24.9,30.8,115
2019-11-27 16:12:52.420,24.9,30.8,115
2019-11-27 16:12:54.692,24.9,30.8,115
2019-11-27 16:12:56.970,24.9,30.8,115
2019-11-27 16:12:59.243,24.9,30.8,115
2019-11-27 16:13:01.517,24.9,30.8,115
2019-11-27 16:13:03.790,24.8,30.7,115
2019-11-27 16:13:06.062,24.9,30.8,115
2019-11-27 16:13:08.340,24.9,30.8,114
2019-11-27 16:13:10.613,24.9,30.8,115
2019-11-27 16:13:12.886,24.9,30.8,115
2019-11-27 16:13:15.160,24.8,30.8,115
2019-11-27 16:13:17.437,24.9,30.8,115
2019-11-27 16:13:19.710,24.8,30.8,115
2019-11-27 16:13:21.984,24.9,30.8,115
2019-11-27 16:13:24.256,24.8,30.8,115
2019-11-27 16:13:26.530,24.8,30.8,115
2019-11-27 16:13:28.808,24.8,30.8,115
2019-11-27 16:13:31.080,24.8,30.8,114
2019-11-27 16:13:33.354,24.8,30.8,115
2019-11-27 16:13:35.627,24.8,30.8,114
2019-11-27 16:13:37.900,24.8,30.8,114
2019-11-27 16:13:40.176,24.8,30.8,115
2019-11-27 16:13:42.450,24.8,30.8,113
2019-11-27 16:13:44.723,24.8,30.8,115
2019-11-27 16:13:46.997,24.8,30.8,114
2019-11-27 16:13:49.274,24.8,30.8,114
2019-11-27 16:13:51.547,24.8,30.8,113
2019-11-27 16:13:53.821,24.8,30.8,113
2019-11-27 16:13:56.094,24.8,30.8,114
2019-11-27 16:13:58.367,24.8,30.8,114
2019-11-27 16:14:00.645,24.8,30.8,113
2019-11-27 16:14:02.918,24.8,30.8,113
2019-11-27 16:14:05.191,24.8,30.8,113
2019-11-27 16:14:07.465,24.8,30.8,113
2019-11-27 16:14:09.737,24.8,30.8,114
2019-11-27 16:14:12.014,24.8,30.8,115
2019-11-27 16:14:14.289,24.8,30.8,115
2019-11-27 16:14:16.562,24.8,30.8,113
2019-11-27 16:14:18.835,24.8,30.9,113
2019-11-27 16:14:21.112,24.8,30.9,114
2019-11-27 16:14:23.386,24.8,30.9,115
2019-11-27 16:14:25.659,24.8,30.9,115
2019-11-27 16:14:27.932,24.8,30.9,116
2019-11-27 16:14:30.206,24.8,30.9,116
2019-11-27 16:14:32.482,24.8,30.9,116
2019-11-27 16:14:34.756,24.8,30.9,116
2019-11-27 16:14:37.030,24.8,30.9,116
2019-11-27 16:14:39.303,24.8,30.9,116
2019-11-27 16:14:41.580,24.8,30.9,117
2019-11-27 16:14:43.853,24.8,30.9,117
2019-11-27 16:14:46.126,24.8,30.9,117
2019-11-27 16:14:48.399,24.8,30.9,117
2019-11-27 16:14:50.671,24.8,30.9,117
2019-11-27 16:14:52.950,24.8,30.9,116
2019-11-27 16:14:55.223,24.7,30.9,116
2019-11-27 16:14:57.495,24.8,30.9,117
2019-11-27 16:14:59.769,24.8,31.0,117
2019-11-27 16:15:02.047,24.8,30.9,117
2019-11-27 16:15:04.320,24.8,31.0,117
2019-11-27 16:15:06.594,24.7,31.0,117
2019-11-27 16:15:08.867,24.8,31.0,115
2019-11-27 16:15:11.144,24.8,31.0,115
2019-11-27 16:15:13.417,24.8,31.0,116
2019-11-27 16:15:15.690,24.7,31.0,115
2019-11-27 16:15:17.963,24.7,31.0,105
2019-11-27 16:15:20.240,24.8,31.0,105
2019-11-27 16:15:22.514,24.7,31.0,107
2019-11-27 16:15:24.787,24.7,30.9,106
2019-11-27 16:15:27.060,24.7,31.0,112
2019-11-27 16:15:29.338,24.8,31.0,115
2019-11-27 16:15:31.611,24.7,31.0,117
2019-11-27 16:15:33.884,24.7,31.0,117
2019-11-27 16:15:36.158,24.7,31.0,117
2019-11-27 16:15:38.431,24.7,31.0,117
2019-11-27 16:15:40.707,24.7,31.1,117
2019-11-27 16:15:42.981,24.7,31.1,117
2019-11-27 16:15:45.254,24.7,31.1,116
2019-11-27 16:15:47.531,24.7,31.1,117
2019-11-27 16:15:49.805,24.7,31.1,117
2019-11-27 16:15:52.078,24.7,31.2,117
2019-11-27 16:15:54.351,24.7,31.1,117
2019-11-27 16:15:56.629,24.7,31.1,117
2019-11-27 16:15:58.902,24.7,31.1,117
2019-11-27 16:16:01.175,24.7,31.1,115
2019-11-27 16:16:03.449,24.7,31.0,115
2019-11-27 16:16:05.725,24.7,31.0,116
2019-11-27 16:16:07.999,24.7,31.0,117
2019-11-27 16:16:10.272,24.7,30.9,117
2019-11-27 16:16:12.545,24.7,30.9,117
2019-11-27 16:16:14.821,24.7,30.9,117
2019-11-27 16:16:17.095,24.7,30.9,117
2019-11-27 16:16:19.368,24.7,30.9,117
2019-11-27 16:16:21.641,24.7,30.9,117
2019-11-27 16:16:23.918,24.7,30.9,117
2019-11-27 16:16:26.192,24.7,30.9,117
2019-11-27 16:16:28.465,24.7,30.9,117
2019-11-27 16:16:30.738,24.7,30.9,117
2019-11-27 16:16:33.016,24.7,30.9,118
2019-11-27 16:16:35.289,24.7,30.9,118
2019-11-27 16:16:37.562,24.7,30.9,117
2019-11-27 16:16:39.835,24.7,30.9,117
2019-11-27 16:16:42.112,24.7,30.9,116
2019-11-27 16:16:44.385,24.7,30.8,111
2019-11-27 16:16:46.659,24.7,30.8,112
2019-11-27 16:16:48.932,24.7,30.8,113
2019-11-27 16:16:51.209,24.7,30.9,115
2019-11-27 16:16:53.483,24.7,30.9,114
2019-11-27 16:16:55.756,24.7,30.8,113
2019-11-27 16:16:58.028,24.7,30.8,113
2019-11-27 16:17:00.301,24.7,30.8,115
2019-11-27 16:17:02.580,24.7,30.8,117
2019-11-27 16:17:04.853,24.7,30.8,116
2019-11-27 16:17:07.126,24.7,30.8,116
2019-11-27 16:17:09.399,24.7,30.8,116
2019-11-27 16:17:11.676,24.7,30.8,116
2019-11-27 16:17:13.950,24.7,30.8,116
2019-11-27 16:17:16.224,24.7,30.8,116
2019-11-27 16:17:18.497,24.7,30.8,116
2019-11-27 16:17:20.769,24.7,30.8,115
2019-11-27 16:17:23.047,24.7,30.8,115
2019-11-27 16:17:25.321,24.7,30.8,115
2019-11-27 16:17:27.594,24.7,30.8,115
2019-11-27 16:17:29.868,24.7,30.8,116
2019-11-27 16:17:32.144,24.7,30.8,116
2019-11-27 16:17:34.418,24.7,30.8,116
2019-11-27 16:17:36.691,24.7,30.7,116
2019-11-27 16:17:38.963,24.7,30.7,115
2019-11-27 16:17:41.241,24.7,30.7,115
2019-11-27 16:17:43.514,24.7,30.8,115
2019-11-27 16:17:45.788,24.7,30.7,115
2019-11-27 16:17:48.061,24.7,30.7,116
2019-11-27 16:17:50.334,24.7,30.7,115
2019-11-27 16:17:52.612,24.7,30.7,116
2019-11-27 16:17:54.884,24.7,30.7,115
2019-11-27 16:17:57.158,24.7,30.7,115
2019-11-27 16:17:59.432,24.7,30.7,115
2019-11-27 16:18:01.709,24.7,30.7,115
2019-11-27 16:18:03.982,24.7,30.7,116
2019-11-27 16:18:06.255,24.7,30.7,115
2019-11-27 16:18:08.528,24.7,30.7,116
2019-11-27 16:18:10.804,24.7,30.7,116
2019-11-27 16:18:13.078,24.7,30.7,116
2019-11-27 16:18:15.351,24.7,30.7,116
2019-11-27 16:18:17.624,24.7,30.7,117
2019-11-27 16:18:19.902,24.7,30.7,117
2019-11-27 16:18:22.175,24.7,30.7,116
2019-11-27 16:18:24.448,24.7,30.7,116
2019-11-27 16:18:26.722,24.7,30.7,116
2019-11-27 16:18:28.998,24.7,30.7,116
2019-11-27 16:18:31.272,24.7,30.7,116
2019-11-27 16:18:33.545,24.7,30.7,117
2019-11-27 16:18:35.817,24.7,30.7,116
2019-11-27 16:18:38.095,24.7,30.7,116
2019-11-27 16:18:40.367,24.7,30.7,116
2019-11-27 16:18:42.642,24.7,30.7,116
2019-11-27 16:18:44.915,24.7,30.6,117
2019-11-27 16:18:47.192,24.7,30.6,117
2019-11-27 16:18:49.466,24.7,30.6,118
2019-11-27 16:18:51.739,24.7,30.6,117
2019-11-27 16:18:54.012,24.7,30.6,117
2019-11-27 16:18:56.286,24.7,30.6,117
2019-11-27 16:18:58.563,24.7,30.6,116
2019-11-27 16:19:00.836,24.7,30.6,116
2019-11-27 16:19:03.110,24.7,30.6,116
2019-11-27 16:19:05.382,24.7,30.6,116
2019-11-27 16:19:07.659,24.7,30.6,116
2019-11-27 16:19:09.932,24.7,30.6,114
2019-11-27 16:19:12.206,24.7,30.6,100
2019-11-27 16:19:14.479,24.7,30.6,102
2019-11-27 16:19:16.751,24.7,30.6,97
2019-11-27 16:19:19.030,24.7,30.6,101
2019-11-27 16:19:21.303,24.7,30.5,89
2019-11-27 16:19:23.575,24.7,30.6,82
2019-11-27 16:19:25.849,24.7,31.9,82
2019-11-27 16:19:28.123,24.7,33.3,83
2019-11-27 16:19:30.400,24.7,34.3,83
2019-11-27 16:19:32.673,24.7,34.3,83
2019-11-27 16:19:34.947,24.7,34.4,82
2019-11-27 16:19:37.220,24.7,34.5,82
2019-11-27 16:19:39.496,24.7,34.7,82
2019-11-27 16:19:41.770,24.7,34.7,82
2019-11-27 16:19:44.044,24.7,35.5,82
2019-11-27 16:19:46.317,24.7,35.8,82
2019-11-27 16:19:48.593,24.7,36.1,82
2019-11-27 16:19:50.867,24.7,36.2,83
2019-11-27 16:19:53.140,24.7,36.8,82
2019-11-27 16:19:55.412,24.7,37.4,82
2019-11-27 16:19:57.690,24.7,37.5,83
2019-11-27 16:19:59.964,24.7,38.1,92
2019-11-27 16:20:02.237,24.7,38.3,96
2019-11-27 16:20:04.515,24.7,38.4,102
2019-11-27 16:20:06.788,24.7,38.5,102
2019-11-27 16:20:09.061,24.7,38.1,103
2019-11-27 16:20:11.335,24.7,37.6,101
2019-11-27 16:20:13.612,24.7,36.9,102
2019-11-27 16:20:15.885,24.7,36.5,102
2019-11-27 16:20:18.158,24.7,36.0,102
2019-11-27 16:20:20.430,24.7,35.5,102
2019-11-27 16:20:22.704,24.7,35.1,92
2019-11-27 16:20:24.982,24.8,34.7,92
2019-11-27 16:20:27.255,24.7,34.3,92
2019-11-27 16:20:29.528,24.7,34.0,91
2019-11-27 16:20:31.801,24.7,33.7,93
2019-11-27 16:20:34.075,24.7,33.4,90
2019-11-27 16:20:36.352,24.7,33.2,91
2019-11-27 16:20:38.625,24.7,33.0,91
2019-11-27 16:20:40.899,24.7,32.8,91
2019-11-27 16:20:43.172,24.7,32.6,90
2019-11-27 16:20:45.444,24.7,32.5,91
2019-11-27 16:20:47.722,24.7,32.3,82
2019-11-27 16:20:49.995,24.7,32.2,93
2019-11-27 16:20:52.268,24.7,32.0,93
2019-11-27 16:20:54.542,24.7,31.9,93
2019-11-27 16:20:56.819,24.7,31.8,95
2019-11-27 16:20:59.092,24.7,31.7,94
2019-11-27 16:21:01.365,24.7,31.7,94
2019-11-27 16:21:03.639,24.7,31.6,94
2019-11-27 16:21:05.916,24.7,31.5,93
2019-11-27 16:21:08.189,24.7,31.5,93
2019-11-27 16:21:10.463,24.7,31.4,93
2019-11-27 16:21:12.736,24.7,31.4,93
2019-11-27 16:21:15.013,24.7,31.4,93
2019-11-27 16:21:17.287,24.7,31.4,92
2019-11-27 16:21:19.560,24.7,31.4,93
2019-11-27 16:21:21.833,24.7,31.7,93
2019-11-27 16:21:24.107,24.7,31.7,93
2019-11-27 16:21:26.384,24.7,31.6,93
2019-11-27 16:21:28.657,24.7,31.9,93
2019-11-27 16:21:30.930,24.7,32.3,93
2019-11-27 16:21:33.203,24.7,32.6,94
2019-11-27 16:21:35.481,24.7,32.8,94
2019-11-27 16:21:37.754,24.7,33.0,94
2019-11-27 16:21:40.027,24.7,32.9,93
2019-11-27 16:21:42.301,24.7,32.7,92
2019-11-27 16:21:44.573,24.7,32.4,92
2019-11-27 16:21:46.851,24.7,32.3,92
2019-11-27 16:21:49.125,24.7,32.1,94
2019-11-27 16:21:51.398,24.7,31.9,93
2019-11-27 16:21:53.670,24.7,31.8,93
2019-11-27 16:21:55.948,24.7,31.7,93
2019-11-27 16:21:58.221,24.7,31.6,93
2019-11-27 16:22:00.494,24.7,31.6,94
2019-11-27 16:22:02.768,24.7,31.5,93
2019-11-27 16:22:05.044,24.7,31.4,93
2019-11-27 16:22:07.318,24.7,31.9,94
2019-11-27 16:22:09.591,24.7,32.0,80
2019-11-27 16:22:11.865,24.7,32.0,89
2019-11-27 16:22:14.142,24.7,31.9,91
2019-11-27 16:22:16.416,24.7,31.7,91
2019-11-27 16:22:18.689,24.7,31.6,81
2019-11-27 16:22:20.962,24.7,31.6,93
2019-11-27 16:22:23.234,24.7,31.9,93
2019-11-27 16:22:25.512,24.7,32.3,93
2019-11-27 16:22:27.785,24.7,32.6,93
2019-11-27 16:22:30.058,24.7,32.6,92
2019-11-27 16:22:32.332,24.7,32.4,92
2019-11-27 16:22:34.609,24.7,32.3,93
2019-11-27 16:22:36.882,24.7,32.1,93
2019-11-27 16:22:39.156,24.7,31.9,93
2019-11-27 16:22:41.429,24.7,31.8,92
2019-11-27 16:22:43.706,24.7,31.7,93
2019-11-27 16:22:45.980,24.7,31.6,93
2019-11-27 16:22:48.253,24.7,31.5,93
2019-11-27 16:22:50.526,24.7,31.5,92
2019-11-27 16:22:52.803,24.7,31.4,93
2019-11-27 16:22:55.077,24.7,31.3,93
2019-11-27 16:22:57.348,24.7,31.3,94
2019-11-27 16:22:59.621,24.7,31.3,94
2019-11-27 16:23:01.896,24.7,31.3,93
2019-11-27 16:23:04.173,24.7,31.3,93
2019-11-27 16:23:06.445,24.7,31.4,93
2019-11-27 16:23:08.720,24.7,31.3,93
2019-11-27 16:23:10.993,24.7,31.2,93
2019-11-27 16:23:13.269,24.7,31.2,93
2019-11-27 16:23:15.543,24.7,31.1,93
2019-11-27 16:23:17.816,24.7,31.2,93
2019-11-27 16:23:20.089,24.7,31.3,93
2019-11-27 16:23:22.362,24.7,31.2,92
2019-11-27 16:23:24.640,24.7,31.2,92
2019-11-27 16:23:26.912,24.7,31.1,92
2019-11-27 16:23:29.185,24.7,31.1,93
2019-11-27 16:23:31.459,24.7,31.0,82
2019-11-27 16:23:33.736,24.7,30.9,96
2019-11-27 16:23:36.009,24.7,30.9,87
2019-11-27 16:23:38.282,24.7,30.9,94
2019-11-27 16:23:40.556,24.7,31.1,94
2019-11-27 16:23:42.833,24.7,31.9,94
2019-11-27 16:23:45.105,24.7,32.3,94
2019-11-27 16:23:47.380,24.7,32.4,94
2019-11-27 16:23:49.652,24.7,32.4,94
2019-11-27 16:23:51.926,24.7,32.2,93
2019-11-27 16:23:54.204,24.7,32.0,94
2019-11-27 16:23:56.477,24.7,31.9,94
2019-11-27 16:23:58.750,24.7,31.8,94
2019-11-27 16:24:01.024,24.6,31.6,93
2019-11-27 16:24:03.300,24.7,31.5,93
2019-11-27 16:24:05.572,24.6,31.3,94
2019-11-27 16:24:07.846,24.7,31.3,94
2019-11-27 16:24:10.120,24.7,31.2,94
2019-11-27 16:24:12.393,24.6,31.1,94
2019-11-27 16:24:14.671,24.7,31.1,94
2019-11-27 16:24:16.944,24.6,31.0,93
2019-11-27 16:24:19.217,24.7,31.0,93
2019-11-27 16:24:21.490,24.7,31.0,93
2019-11-27 16:24:23.768,24.7,30.9,93
2019-11-27 16:24:26.040,24.6,30.8,94
2019-11-27 16:24:28.313,24.7,30.9,93
2019-11-27 16:24:30.588,24.7,30.8,94
2019-11-27 16:24:32.864,24.7,30.8,94
2019-11-27 16:24:35.137,24.7,30.8,94
2019-11-27 16:24:37.411,24.6,30.7,94
2019-11-27 16:24:39.684,24.7,30.7,94
2019-11-27 16:24:41.957,24.6,30.6,94
2019-11-27 16:24:44.233,24.6,30.6,93
2019-11-27 16:24:46.507,24.6,30.6,94
2019-11-27 16:24:48.781,24.6,30.5,93
2019-11-27 16:24:51.054,24.6,30.5,93
2019-11-27 16:24:53.328,24.6,30.5,94
2019-11-27 16:24:55.605,24.6,30.5,94
2019-11-27 16:24:57.878,24.6,30.5,93
2019-11-27 16:25:00.152,24.6,30.5,92
2019-11-27 16:25:02.425,24.6,30.5,91
2019-11-27 16:25:04.698,24.6,30.6,91
2019-11-27 16:25:06.975,24.6,30.7,91
2019-11-27 16:25:09.248,24.6,30.7,91
2019-11-27 16:25:11.521,24.6,30.7,81
2019-11-27 16:25:13.794,24.6,30.7,92
2019-11-27 16:25:16.068,24.6,30.6,92
2019-11-27 16:25:18.345,24.6,30.6,90
2019-11-27 16:25:20.618,24.6,30.6,94
2019-11-27 16:25:22.892,24.6,30.6,95
2019-11-27 16:25:25.165,24.6,30.6,95
2019-11-27 16:25:27.437,24.6,30.6,95
2019-11-27 16:25:29.716,24.6,30.6,94
2019-11-27 16:25:31.989,24.6,30.6,94
2019-11-27 16:25:34.261,24.6,30.6,93
2019-11-27 16:25:36.535,24.6,30.6,94
2019-11-27 16:25:38.808,24.6,30.6,95
2019-11-27 16:25:41.085,24.6,30.6,94
2019-11-27 16:25:43.359,24.6,30.5,94
2019-11-27 16:25:45.632,24.6,30.5,95
2019-11-27 16:25:47.905,24.6,30.5,95
2019-11-27 16:25:50.178,24.6,30.5,94
2019-11-27 16:25:52.455,24.6,30.6,94
2019-11-27 16:25:54.729,24.6,30.5,95
2019-11-27 16:25:57.002,24.6,30.6,94
2019-11-27 16:25:59.274,24.6,30.6,94
2019-11-27 16:26:01.549,24.6,30.6,94
2019-11-27 16:26:03.826,24.6,30.5,94
2019-11-27 16:26:06.099,24.6,30.5,94
2019-11-27 16:26:08.373,24.6,30.5,94
2019-11-27 16:26:10.646,24.6,30.5,94
2019-11-27 16:26:12.919,24.6,30.5,94
2019-11-27 16:26:15.192,24.6,30.5,94
2019-11-27 16:26:17.470,24.6,30.5,95
2019-11-27 16:26:19.742,24.6,30.5,94
2019-11-27 16:26:22.015,24.6,30.5,94
2019-11-27 16:26:24.289,24.6,30.5,94
2019-11-27 16:26:26.562,24.6,30.5,94
2019-11-27 16:26:28.839,24.6,30.6,94
2019-11-27 16:26:31.112,24.6,30.6,94
2019-11-27 16:26:33.386,24.6,30.6,94
2019-11-27 16:26:35.659,24.6,30.6,93
2019-11-27 16:26:37.932,24.6,30.6,97
2019-11-27 16:26:40.210,24.6,30.6,97
2019-11-27 16:26:42.483,24.6,30.6,96
2019-11-27 16:26:44.756,24.6,30.6,90
2019-11-27 16:26:47.029,24.6,30.5,88
2019-11-27 16:26:49.303,24.6,30.6,77
2019-11-27 16:26:51.579,24.6,30.6,89
2019-11-27 16:26:53.853,24.6,30.6,82
2019-11-27 16:26:56.127,24.6,30.6,82
2019-11-27 16:26:58.400,24.6,30.6,82
2019-11-27 16:27:00.673,24.6,30.6,82
2019-11-27 16:27:02.950,24.6,30.6,83
2019-11-27 16:27:05.223,24.6,30.6,83
2019-11-27 16:27:07.495,24.6,30.6,82
2019-11-27 16:27:09.769,24.6,30.6,82
2019-11-27 16:27:12.043,24.6,30.6,84
2019-11-27 16:27:14.320,24.6,30.6,84
2019-11-27 16:27:16.593,24.6,30.6,84
2019-11-27 16:27:18.867,24.6,30.6,82
2019-11-27 16:27:21.140,24.6,30.6,82
2019-11-27 16:27:23.413,24.6,30.6,94
2019-11-27 16:27:25.691,24.6,30.6,90
2019-11-27 16:27:27.964,24.6,30.6,90
